student_id,age,gender,study_hours_per_day,sleep_hours,phone_usage_hours,social_media_hours,youtube_hours,gaming_hours,breaks_per_day,coffee_intake_mg,exercise_minutes,assignments_completed,attendance_percentage,stress_level,focus_score,final_grade,productivity_score,total_screen_time,sleep_quality,exercise_level,stress_category,focus_efficiency,lifestyle_balance_score
15180,27,Male,0.98,8.18,3.32,4.43,2.98,0.76,14,497,66,0,93.68,8,78,83.3,46.47,11.49,Excellent,High,High,79.59183673469389,-0.9300000000000015
15181,27,Male,7.63,8.36,0.92,6.94,5.79,2.65,2,377,70,14,91.54,6,36,68.92,67.76,16.3,Excellent,High,Moderate,4.718217562254259,-3.2466666666666697
15182,24,Female,5.19,4.71,3.78,6.4,2.63,5.11,1,41,97,4,79.5,2,38,88.17,45.76,17.919999999999998,Poor,High,Low,7.321772639691714,-7.266666666666666
15183,24,Other,5.74,4.07,9.54,5.39,2.53,5.3,6,154,97,16,95.88,4,85,41.34,52.8,22.76,Poor,High,Moderate,14.808362369337978,-15.386666666666667
15184,21,Female,7.65,9.46,11.27,6.22,3.79,1.66,11,333,16,17,98.66,1,77,92.12,73.88,22.939999999999998,Excellent,Low,Low,10.065359477124183,-4.486666666666661
15185,26,Female,7.95,7.65,0.8,7.67,0.71,4.69,8,185,3,3,75.35,7,90,56.94,81.2,13.870000000000001,Good,Low,Moderate,11.320754716981131,-5.470000000000001
15186,18,Male,1.79,8.19,1.79,6.1,4.27,0.84,5,344,43,16,63.43,3,93,57.2,57.82,13.0,Excellent,Medium,Low,51.95530726256983,1.8133333333333326
15187,28,Other,3.16,3.66,4.75,1.63,0.29,3.05,2,261,45,4,76.08,2,98,58.99,51.47,9.719999999999999,Poor,Medium,Low,31.0126582278481,-2.8999999999999986
15188,22,Male,2.17,5.89,5.7,2.69,5.56,3.64,11,365,69,16,76.73,3,37,94.33,30.95,17.59,Poor,High,Low,17.050691244239633,-6.510000000000002
15189,17,Female,1.01,3.44,11.17,2.94,3.2,3.09,1,440,100,5,77.31,4,42,94.02,11.11,20.4,Poor,High,Moderate,41.584158415841586,-14.186666666666666
15190,23,Male,5.61,7.6,0.74,3.5,1.76,2.79,9,126,38,10,53.16,6,40,47.37,52.36,8.79,Good,Medium,Moderate,7.1301247771836005,1.6766666666666659
15191,27,Female,2.87,6.43,10.26,5.07,1.55,3.85,2,261,32,13,45.13,3,87,79.96,39.12,20.73,Good,Medium,Low,30.313588850174217,-9.803333333333335
15192,20,Male,1.96,6.16,6.42,3.36,4.39,0.11,8,46,69,11,50.96,10,81,55.46,32.13,14.279999999999998,Good,High,High,41.3265306122449,-9.659999999999997
15193,21,Male,5.35,9.32,2.97,3.72,0.51,0.77,2,92,12,18,54.56,5,86,56.24,68.47,7.970000000000001,Excellent,Low,Moderate,16.074766355140188,6.0699999999999985
15194,22,Male,6.52,8.18,2.76,4.75,5.56,1.42,13,355,4,15,76.36,1,83,78.01,77.65,14.49,Excellent,Low,Low,12.730061349693253,1.003333333333332
15195,27,Male,7.83,9.75,1.07,6.48,3.04,4.52,1,0,80,13,72.69,6,90,40.9,86.56,15.11,Excellent,High,Moderate,11.494252873563218,1.0566666666666684
15196,17,Male,0.67,3.32,3.33,3.59,4.1,1.22,8,364,77,0,93.25,4,43,73.02,24.92,12.24,Poor,High,Moderate,64.17910447761194,-7.033333333333333
15197,25,Female,5.5,7.31,11.71,5.04,0.45,3.08,14,392,86,8,41.1,10,82,91.35,40.67,20.28,Good,High,High,14.909090909090908,-12.793333333333337
15198,26,Male,3.04,7.41,9.68,3.72,1.47,0.57,7,152,36,17,43.74,10,57,52.57,25.95,15.440000000000001,Good,Medium,High,18.75,-9.420000000000002
15199,20,Male,9.92,3.19,11.57,7.98,0.03,2.75,13,172,32,16,68.73,4,88,64.95,61.75,22.330000000000002,Poor,Medium,Moderate,8.870967741935484,-18.883333333333336
15200,24,Male,1.99,8.51,2.29,7.55,1.11,4.15,11,202,45,14,62.35,5,30,52.52,36.01,15.1,Excellent,Medium,Moderate,15.075376884422111,-1.58
15201,21,Male,4.66,4.08,6.82,4.33,3.32,1.84,3,287,8,1,72.13,5,42,96.36,33.72,16.310000000000002,Poor,Low,Moderate,9.012875536480687,-12.883333333333335
15202,27,Female,9.72,7.91,11.22,6.52,2.99,0.57,2,347,33,13,87.4,3,52,68.53,66.64,21.300000000000004,Good,Medium,Low,5.349794238683128,-7.380000000000003
15203,24,Female,2.52,3.26,8.09,6.91,4.68,3.3,13,271,63,19,67.47,3,75,98.26,32.3,22.98,Poor,High,Low,29.761904761904763,-17.36
15204,17,Male,8.17,7.3,0.73,0.22,3.85,1.42,12,466,96,5,76.14,10,72,93.48,72.38,6.22,Good,High,High,8.812729498164014,1.580000000000001
15205,24,Male,2.81,6.65,1.3,7.36,4.32,2.04,4,230,70,3,62.83,2,35,52.02,41.07,15.02,Good,High,Low,12.455516014234876,-1.386666666666665
15206,27,Female,1.22,6.38,5.35,6.88,1.47,4.69,9,299,16,11,79.02,10,64,41.61,30.3,18.39,Good,Low,High,52.459016393442624,-15.096666666666668
15207,29,Female,0.91,5.57,4.92,6.55,3.07,3.13,4,136,59,6,45.01,1,70,42.38,33.62,17.669999999999998,Poor,Medium,Low,76.92307692307692,-5.563333333333331
15208,27,Male,9.51,5.94,10.73,4.54,5.5,0.73,7,76,111,13,47.14,5,51,40.62,52.21,21.5,Poor,High,Moderate,5.3627760252365935,-10.919999999999998
15209,20,Male,2.52,6.34,9.47,1.82,2.94,0.44,10,152,106,13,77.76,4,91,70.94,44.14,14.67,Good,High,Moderate,36.111111111111114,-2.4566666666666688
15210,18,Male,3.27,5.08,2.02,4.01,1.32,1.79,14,424,36,14,77.35,7,72,98.97,46.59,9.14,Poor,Medium,Moderate,22.01834862385321,-4.780000000000001
15211,27,Male,9.69,9.55,1.53,6.39,3.53,5.44,2,219,102,9,79.0,7,89,94.32,92.92,16.89,Excellent,High,Moderate,9.184726522187823,-1.3900000000000006
15212,22,Male,6.75,9.76,10.47,3.61,0.89,4.96,7,242,62,2,42.75,7,96,54.74,62.72,19.93,Excellent,High,Moderate,14.222222222222221,-5.343333333333334
15213,18,Male,5.14,5.1,5.67,7.9,4.02,1.24,9,358,44,17,77.89,7,34,66.48,36.59,18.83,Poor,Medium,Moderate,6.614785992217899,-14.163333333333332
15214,21,Male,4.64,8.45,2.45,1.81,2.73,0.46,4,85,2,2,98.44,3,69,67.05,67.65,7.45,Excellent,Low,Low,14.870689655172415,6.516666666666665
15215,18,Female,0.96,8.26,10.83,7.29,1.94,3.72,5,326,7,1,60.19,9,79,55.92,28.26,23.78,Excellent,Low,High,82.29166666666667,-16.026666666666667
15216,19,Female,8.47,9.13,8.78,2.58,1.43,5.44,5,358,0,10,40.9,1,92,49.66,76.06,18.23,Excellent,Low,Low,10.861865407319952,-0.9699999999999989
15217,27,Female,7.74,3.03,2.39,6.71,3.78,4.59,14,107,2,15,54.34,9,69,59.23,52.9,17.47,Poor,Low,High,8.914728682170542,-20.343333333333334
15218,22,Female,1.36,5.37,7.47,3.48,2.42,1.45,5,52,47,13,79.31,4,51,43.23,27.06,14.819999999999999,Poor,Medium,Moderate,37.5,-6.513333333333332
15219,17,Male,3.86,4.01,5.9,6.66,5.03,3.6,2,161,7,9,67.34,3,30,85.51,29.06,21.19,Poor,Low,Low,7.772020725388601,-15.93666666666667
15220,22,Male,8.91,5.74,3.45,4.71,0.35,0.69,6,118,3,4,90.7,10,46,54.34,60.9,9.2,Poor,Low,High,5.162738496071829,-7.619999999999999
15221,19,Male,2.75,7.03,7.3,7.26,2.25,2.83,12,479,60,12,93.81,7,37,52.89,32.39,19.64,Good,High,Moderate,13.454545454545455,-10.579999999999998
15222,23,Female,6.31,9.36,5.56,3.83,0.59,3.96,8,198,115,7,62.28,1,85,78.44,73.77,13.940000000000001,Excellent,High,Low,13.47068145800317,7.61333333333333
15223,18,Female,5.14,8.88,6.96,7.47,5.08,3.61,11,103,110,19,99.55,7,50,52.39,53.38,23.119999999999997,Excellent,High,Moderate,9.72762645914397,-8.693333333333328
15224,22,Female,8.28,6.49,3.87,1.02,1.98,4.17,5,121,112,16,92.87,1,88,51.52,83.19,11.040000000000001,Good,High,Low,10.628019323671499,4.673333333333334
15225,24,Male,0.84,3.16,8.84,6.47,3.51,2.99,7,409,61,1,42.51,10,58,46.87,6.47,21.810000000000002,Poor,High,High,69.04761904761905,-23.45666666666667
15226,17,Male,8.25,5.11,5.41,1.77,3.67,1.96,4,181,46,12,44.96,9,32,63.21,42.32,12.809999999999999,Poor,Medium,High,3.878787878787879,-10.056666666666665
15227,27,Female,1.79,3.75,9.85,1.84,4.92,3.93,14,4,36,13,90.13,4,43,71.34,19.85,20.54,Poor,Medium,Moderate,24.022346368715084,-15.84
15228,27,Female,0.64,7.55,7.49,0.52,5.84,1.85,2,347,8,4,84.18,7,74,65.03,34.8,15.7,Good,Low,Moderate,115.625,-7.333333333333332
15229,29,Male,6.16,7.87,3.3,5.85,1.71,4.92,12,63,66,17,96.76,6,78,87.94,70.68,15.78,Good,High,Moderate,12.662337662337663,-3.839999999999998
15230,25,Female,2.96,7.54,4.42,5.15,2.76,3.92,11,215,41,2,94.4,9,51,57.63,41.8,16.25,Good,Medium,High,17.22972972972973,-8.803333333333335
15231,21,Male,7.24,4.92,3.8,2.68,3.26,2.84,7,30,50,13,48.33,2,38,69.89,50.1,12.58,Poor,Medium,Low,5.248618784530387,-3.073333333333334
15232,21,Female,4.96,9.44,4.63,7.81,1.37,4.35,11,55,21,19,94.09,9,67,90.64,60.35,18.159999999999997,Excellent,Low,High,13.508064516129032,-7.579999999999998
15233,29,Male,6.25,7.12,2.47,0.46,1.0,3.8,7,123,71,13,50.99,7,37,56.71,48.63,7.73,Good,High,Moderate,5.92,1.8766666666666652
15234,28,Female,7.05,7.18,5.97,6.16,0.05,0.21,1,365,100,11,69.73,4,79,49.74,66.44,12.39,Good,High,Moderate,11.205673758865249,1.303333333333331
15235,21,Female,9.31,8.71,1.06,2.11,0.31,3.42,10,355,53,17,93.21,7,57,46.54,81.71,6.9,Excellent,Medium,Moderate,6.122448979591836,5.286666666666667
15236,22,Other,8.32,3.48,4.5,0.54,4.55,0.94,7,5,77,13,71.74,2,52,43.43,58.07,10.53,Poor,High,Low,6.25,-3.003333333333332
15237,18,Female,5.2,4.47,5.41,5.09,4.32,4.14,8,122,119,2,58.73,4,58,56.8,43.47,18.96,Poor,High,Moderate,11.153846153846153,-10.053333333333335
15238,22,Female,4.66,7.13,9.29,2.63,0.16,2.93,4,223,5,1,58.42,2,50,72.54,41.56,15.009999999999998,Good,Low,Low,10.729613733905579,-2.583333333333332
15239,27,Female,6.72,7.27,10.42,3.6,2.84,1.51,5,313,83,9,56.61,6,86,47.95,56.04,18.37,Good,High,Moderate,12.797619047619047,-7.063333333333336
15240,20,Male,7.47,6.27,9.39,3.78,0.83,5.52,4,149,20,0,40.45,8,98,96.86,57.36,19.52,Good,Low,High,13.119143239625167,-14.313333333333334
15241,24,Male,2.14,8.46,1.44,0.33,1.28,2.25,8,127,81,19,73.66,1,60,65.53,53.76,5.3,Excellent,High,Low,28.037383177570092,13.32
15242,29,Male,0.81,5.42,8.11,4.25,5.49,4.89,3,136,118,15,57.57,6,71,87.92,24.58,22.740000000000002,Poor,High,Moderate,87.65432098765432,-13.966666666666669
15243,27,Male,4.82,3.08,10.3,0.31,3.99,5.05,14,101,119,14,76.16,9,50,81.06,25.01,19.650000000000002,Poor,High,High,10.373443983402488,-18.523333333333333
15244,25,Female,1.44,5.38,6.58,1.46,2.06,2.11,9,342,93,0,72.09,7,86,94.0,35.8,12.209999999999999,Poor,High,Moderate,59.72222222222222,-5.35
15245,25,Male,3.09,9.76,11.26,5.73,5.69,0.37,3,155,67,14,77.45,8,47,67.8,34.32,23.050000000000004,Excellent,High,High,15.210355987055017,-9.29666666666667
15246,24,Male,6.06,8.45,10.66,5.79,5.6,1.54,7,305,58,17,78.06,3,67,54.64,56.55,23.589999999999996,Excellent,Medium,Low,11.056105610561056,-7.756666666666664
15247,19,Female,1.94,5.23,10.6,0.02,2.43,4.59,2,410,0,15,74.03,6,45,45.65,19.16,17.64,Poor,Low,Moderate,23.195876288659793,-13.18
15248,26,Female,0.77,4.56,11.59,6.79,1.6,1.36,10,272,30,4,88.63,8,80,86.32,22.24,21.34,Poor,Medium,High,103.8961038961039,-19.22
15249,27,Female,5.77,8.67,9.3,0.07,5.68,4.11,13,70,28,11,96.04,7,51,76.85,51.5,19.16,Excellent,Low,Moderate,8.838821490467938,-7.886666666666667
15250,27,Female,4.93,4.4,8.39,7.75,5.07,1.64,3,481,74,11,57.59,7,59,96.05,34.2,22.85,Poor,High,Moderate,11.967545638945234,-18.583333333333336
15251,20,Male,3.41,7.06,9.16,4.48,2.47,3.35,4,25,110,6,94.78,6,69,56.89,43.9,19.46,Good,High,Moderate,20.234604105571847,-7.673333333333336
15252,17,Male,4.95,6.56,4.62,2.95,2.17,4.72,2,493,62,19,49.23,1,98,40.03,63.96,14.46,Good,High,Low,19.797979797979796,-0.2733333333333352
15253,25,Female,6.99,5.96,0.6,4.86,3.86,5.65,9,246,119,4,97.65,5,79,82.35,75.03,14.97,Poor,High,Moderate,11.301859799713876,-4.083333333333334
15254,21,Male,1.54,5.98,1.01,1.19,5.03,1.1,5,317,118,17,69.59,5,40,56.4,33.72,8.33,Poor,High,Moderate,25.974025974025974,2.5633333333333344
15255,22,Female,2.93,7.92,10.31,3.82,0.67,2.65,7,347,94,8,45.56,3,86,45.35,43.06,17.45,Good,High,Low,29.351535836177472,-1.4766666666666666
15256,19,Female,8.05,3.72,5.22,5.51,3.54,3.58,12,27,10,18,97.21,5,36,67.4,52.09,17.85,Poor,Low,Moderate,4.472049689440993,-15.076666666666668
15257,27,Female,6.87,5.77,4.67,5.24,2.01,0.34,14,367,21,2,44.73,6,55,88.71,49.99,12.26,Poor,Low,Moderate,8.005822416302765,-6.020000000000001
15258,26,Female,3.03,9.78,7.55,7.26,2.11,4.64,6,38,64,8,87.1,5,40,60.67,42.66,21.56,Excellent,High,Moderate,13.201320132013203,-4.866666666666667
15259,24,Female,4.28,8.45,2.11,2.27,3.5,2.57,8,302,69,16,94.95,7,51,73.99,55.94,10.45,Excellent,High,Moderate,11.91588785046729,1.75
15260,23,Male,1.64,3.15,6.76,0.56,5.67,2.76,14,243,95,4,51.24,5,52,43.23,18.13,15.75,Poor,High,Moderate,31.707317073170735,-11.283333333333333
15261,17,Female,2.9,6.13,10.11,2.98,3.68,5.98,12,261,16,16,46.05,5,88,97.77,37.0,22.75,Good,Low,Moderate,30.344827586206897,-14.956666666666667
15262,26,Female,8.49,3.82,5.39,1.06,3.02,1.99,1,493,32,13,55.82,1,38,52.41,52.25,11.459999999999999,Poor,Medium,Low,4.47585394581861,-3.753333333333332
15263,28,Male,4.68,6.39,6.46,7.15,3.99,3.07,6,241,59,18,98.76,9,59,72.67,46.12,20.67,Good,Medium,High,12.606837606837608,-14.923333333333336
15264,21,Female,6.58,3.73,2.39,7.85,1.3,5.94,12,207,79,10,84.24,2,64,51.49,60.55,17.48,Poor,High,Low,9.72644376899696,-9.386666666666667
15265,26,Male,2.02,5.72,8.97,5.08,3.59,3.73,6,52,55,3,91.43,3,83,75.64,41.82,21.37,Poor,Medium,Low,41.08910891089109,-11.096666666666668
15266,25,Male,2.24,6.81,6.96,6.35,1.28,2.51,6,122,70,15,57.2,10,63,41.83,29.4,17.099999999999998,Good,High,High,28.124999999999996,-11.146666666666665
15267,28,Male,9.44,5.57,6.85,5.57,3.01,3.32,6,23,63,18,43.81,8,98,63.15,68.63,18.75,Poor,High,High,10.381355932203391,-13.51
15268,27,Female,8.49,7.05,3.09,4.38,3.69,0.15,8,151,92,14,76.35,3,78,74.25,78.8,11.31,Good,High,Low,9.187279151943462,2.8566666666666674
15269,28,Female,8.01,9.9,11.05,6.63,2.52,2.44,6,275,83,14,40.02,10,99,84.62,64.89,22.64,Excellent,High,High,12.359550561797754,-10.073333333333334
15270,22,Female,3.63,4.72,4.46,7.15,3.77,0.73,5,146,107,2,96.83,8,63,95.68,42.38,16.11,Poor,High,High,17.355371900826448,-11.103333333333333
15271,24,Female,5.85,6.95,11.55,4.1,5.28,2.86,11,9,47,2,85.03,3,74,61.84,53.55,23.79,Good,Medium,Low,12.64957264957265,-11.323333333333332
15272,26,Female,5.18,6.3,4.43,6.49,0.27,1.95,10,218,71,9,92.36,4,65,82.98,57.62,13.139999999999999,Good,High,Moderate,12.54826254826255,-2.173333333333332
15273,17,Male,9.58,8.66,10.85,3.12,5.13,4.07,5,56,99,13,97.08,8,85,71.26,75.51,23.169999999999998,Excellent,High,High,8.872651356993737,-10.549999999999997
15274,26,Male,2.78,5.2,6.92,1.87,3.37,5.56,5,463,60,9,62.72,1,39,69.64,30.29,17.72,Poor,High,Low,14.028776978417268,-6.3199999999999985
15275,27,Male,9.5,7.47,1.24,3.7,4.28,1.56,14,164,52,14,86.16,9,54,53.92,74.63,10.780000000000001,Good,Medium,High,5.684210526315789,-3.106666666666669
15276,23,Male,7.22,7.85,11.47,1.98,4.78,5.53,2,267,30,13,79.82,2,44,82.1,52.54,23.76,Good,Medium,Low,6.094182825484765,-9.060000000000002
15277,19,Female,4.43,9.83,4.32,3.13,0.92,0.32,12,56,109,7,82.84,7,73,75.66,61.9,8.690000000000001,Excellent,High,Moderate,16.478555304740407,7.603333333333332
15278,25,Female,3.03,4.06,9.86,5.13,0.32,1.42,11,338,92,18,83.05,9,56,86.53,23.69,16.729999999999997,Poor,High,High,18.48184818481848,-14.543333333333331
15279,22,Male,7.69,9.99,7.01,1.38,3.21,0.89,10,102,89,6,63.36,9,95,94.52,73.86,12.490000000000002,Excellent,High,High,12.35370611183355,1.4566666666666634
15280,21,Male,8.32,8.05,3.31,5.79,2.57,4.3,5,405,117,4,70.43,4,84,75.24,80.31,15.969999999999999,Excellent,High,Moderate,10.096153846153845,0.030000000000001137
15281,24,Female,3.9,6.19,2.11,7.17,3.39,2.88,1,81,22,15,89.48,9,49,59.13,44.51,15.55,Good,Low,High,12.564102564102564,-11.436666666666667
15282,24,Male,2.13,4.84,3.2,3.06,4.83,0.67,9,160,104,6,89.48,7,55,93.72,35.57,11.76,Poor,High,Moderate,25.821596244131456,-5.613333333333333
15283,28,Female,5.18,7.4,6.77,7.8,2.44,5.36,5,362,82,14,42.37,7,30,81.77,34.14,22.37,Good,High,Moderate,5.7915057915057915,-11.836666666666666
15284,28,Male,4.95,3.99,6.34,5.51,4.1,1.17,9,156,14,11,66.26,3,85,68.89,50.63,17.119999999999997,Poor,Low,Low,17.17171717171717,-11.67333333333333
15285,19,Female,7.39,9.63,3.6,4.6,2.54,1.23,13,360,70,2,75.38,1,52,77.48,73.77,11.969999999999999,Excellent,High,Low,7.036535859269283,8.623333333333335
15286,18,Female,9.75,4.29,2.31,2.43,4.5,5.52,1,158,108,4,46.42,10,31,57.41,50.44,14.76,Poor,High,High,3.1794871794871793,-12.58
15287,18,Female,5.55,8.42,4.53,0.13,5.65,2.87,14,92,95,7,78.7,6,68,60.42,61.38,13.18,Excellent,High,Moderate,12.252252252252253,0.826666666666668
15288,21,Female,7.45,5.42,2.33,3.31,1.4,4.32,10,163,96,12,90.61,8,90,80.43,71.94,11.360000000000001,Poor,High,High,12.080536912751677,-5.320000000000002
15289,26,Female,3.83,4.51,6.32,7.29,0.4,3.37,10,385,8,8,42.45,9,98,89.25,41.11,17.38,Poor,Low,High,25.587467362924283,-17.093333333333334
15290,28,Female,6.2,8.66,5.49,6.43,2.88,5.46,2,330,103,15,97.02,5,95,88.73,76.06,20.26,Excellent,High,Moderate,15.32258064516129,-4.506666666666668
15291,23,Male,1.6,9.21,5.66,7.86,2.56,5.97,12,62,4,4,98.32,8,52,42.15,40.47,22.049999999999997,Excellent,Low,High,32.5,-11.496666666666663
15292,24,Male,8.24,3.04,3.5,6.46,1.41,0.47,12,107,20,0,76.32,1,52,53.61,59.97,11.840000000000002,Poor,Low,Low,6.310679611650485,-6.093333333333335
15293,26,Other,3.77,9.82,1.57,5.84,4.08,1.68,12,187,111,4,52.3,4,69,54.86,60.47,13.17,Excellent,High,Moderate,18.30238726790451,6.17
15294,24,Male,1.26,5.95,7.24,0.7,0.37,3.2,1,203,104,2,64.17,10,88,58.67,31.62,11.510000000000002,Poor,High,High,69.84126984126983,-6.143333333333334
15295,29,Male,9.91,3.67,11.7,7.84,3.7,4.42,3,409,58,3,53.12,8,71,72.4,50.45,27.659999999999997,Poor,Medium,High,7.164480322906155,-26.386666666666663
15296,28,Female,9.07,6.17,8.19,2.34,0.49,3.0,9,111,19,15,94.53,6,50,60.22,61.31,14.02,Good,Low,Moderate,5.512679162072767,-7.046666666666667
15297,24,Other,2.38,3.83,10.71,1.95,5.36,0.63,5,390,32,8,61.9,10,38,74.08,8.56,18.65,Poor,Medium,High,15.966386554621849,-19.923333333333332
15298,26,Female,3.95,4.81,1.61,0.23,3.43,4.91,12,222,20,12,49.9,6,81,45.34,49.01,10.18,Poor,Low,Moderate,20.50632911392405,-5.893333333333334
15299,28,Female,9.4,6.9,1.2,3.21,3.37,0.83,8,179,89,11,44.84,6,83,54.88,78.66,8.61,Good,High,Moderate,8.829787234042552,2.1566666666666663
15300,27,Female,8.07,5.51,9.31,7.16,4.65,2.9,12,390,110,10,63.02,7,57,97.04,49.49,24.019999999999996,Poor,High,Moderate,7.063197026022305,-16.33333333333333
15301,19,Female,9.11,4.59,5.73,6.16,4.47,2.7,2,456,94,3,62.29,10,72,83.81,58.79,19.06,Poor,High,High,7.903402854006587,-16.746666666666666
15302,27,Female,5.84,4.38,10.01,4.69,0.09,2.99,10,19,88,0,78.64,3,59,53.99,43.17,17.78,Poor,High,Low,10.102739726027398,-9.086666666666668
15303,18,Female,2.81,7.46,6.03,5.97,5.35,0.83,6,50,71,5,80.79,3,75,55.34,50.37,18.18,Good,High,Low,26.690391459074732,-3.8933333333333344
15304,29,Female,2.66,9.37,1.36,0.42,3.46,0.98,1,71,1,2,70.48,2,66,55.34,58.94,6.220000000000001,Excellent,Low,Low,24.81203007518797,10.553333333333333
15305,20,Male,5.49,3.39,5.72,1.5,5.02,4.19,8,167,28,2,53.2,4,73,85.0,45.27,16.43,Poor,Low,Moderate,13.296903460837887,-12.716666666666665
15306,17,Female,9.28,4.71,8.16,3.74,4.38,1.58,2,363,100,0,93.34,2,62,94.87,66.34,17.86,Poor,High,Low,6.681034482758621,-7.106666666666666
15307,19,Female,6.5,7.66,6.44,5.35,0.19,1.52,11,394,18,9,48.25,7,87,69.91,60.48,13.499999999999998,Good,Low,Moderate,13.384615384615385,-4.579999999999998
15308,27,Male,0.83,9.91,3.0,4.55,0.73,2.43,14,152,8,19,73.44,1,60,64.9,49.45,10.709999999999999,Excellent,Low,Low,72.28915662650603,8.376666666666667
15309,25,Male,5.82,7.77,11.13,1.23,1.08,1.68,8,66,26,11,79.6,4,78,72.55,55.65,15.120000000000001,Good,Low,Moderate,13.402061855670102,-2.7133333333333347
15310,23,Female,6.28,3.37,8.15,6.57,2.1,5.83,14,83,99,7,61.67,1,58,76.6,44.45,22.65,Poor,High,Low,9.235668789808917,-13.61
15311,23,Male,6.02,4.25,6.55,1.09,2.54,4.14,14,17,107,8,96.04,5,93,75.08,60.87,14.32,Poor,High,Moderate,15.448504983388705,-7.253333333333334
15312,17,Female,7.07,5.43,5.96,2.01,4.4,4.45,11,233,116,18,90.25,6,89,92.45,66.23,16.82,Poor,High,Moderate,12.588401697312587,-8.093333333333334
15313,23,Male,3.29,4.1,7.54,7.58,2.22,5.46,5,132,30,11,96.71,4,70,99.64,40.82,22.8,Poor,Medium,Moderate,21.27659574468085,-17.6
15314,26,Female,1.87,4.28,5.84,7.5,4.98,0.58,13,463,67,1,84.85,7,30,43.08,19.82,18.9,Poor,High,Moderate,16.0427807486631,-15.106666666666666
15315,23,Female,7.63,4.92,4.05,1.32,2.91,2.56,3,155,85,13,92.94,9,55,84.12,56.55,10.840000000000002,Poor,High,High,7.208387942332896,-7.166666666666668
15316,20,Female,2.37,5.61,4.97,1.83,2.08,3.63,1,460,108,0,92.34,5,40,46.99,33.58,12.509999999999998,Poor,High,Moderate,16.877637130801688,-2.6899999999999977
15317,23,Male,1.58,5.74,2.71,5.15,4.87,4.63,8,309,14,8,54.91,10,47,63.7,24.99,17.36,Poor,Low,High,29.746835443037973,-15.413333333333332
15318,24,Male,3.91,6.5,9.26,6.71,0.88,5.79,14,443,54,8,95.71,7,81,82.53,47.35,22.639999999999997,Good,Medium,Moderate,20.71611253196931,-14.839999999999996
15319,19,Female,8.41,9.5,9.77,4.46,3.55,4.15,9,391,58,19,56.58,4,75,63.18,69.0,21.93,Excellent,Medium,Moderate,8.9179548156956,-4.996666666666666
15320,29,Female,1.28,9.95,8.95,2.24,0.16,5.51,7,264,60,18,55.84,2,41,46.11,31.8,16.86,Excellent,High,Low,32.03125,3.039999999999999
15321,26,Female,2.36,3.14,5.83,2.28,4.47,5.89,8,423,15,10,42.9,5,59,45.99,23.63,18.47,Poor,Low,Moderate,25.0,-16.689999999999998
15322,18,Female,5.01,6.46,2.97,0.29,3.66,4.12,5,34,79,15,86.25,2,92,74.11,69.59,11.04,Good,High,Low,18.363273453093814,2.5133333333333336
15323,23,Female,3.23,8.26,11.57,0.04,4.93,4.29,5,170,27,6,81.25,1,93,62.3,53.44,20.83,Excellent,Low,Low,28.792569659442723,-4.41
15324,21,Female,7.36,3.51,9.36,1.03,1.6,5.87,11,94,16,18,93.78,4,54,99.34,48.19,17.86,Poor,Low,Moderate,7.33695652173913,-14.306666666666667
15325,21,Female,6.91,9.59,9.42,7.94,4.7,4.68,1,201,17,8,92.84,8,93,96.77,70.71,26.74,Excellent,Low,High,13.458755426917511,-14.993333333333332
15326,21,Female,8.5,9.56,7.68,1.57,1.79,4.85,8,57,66,18,60.86,9,52,59.13,60.78,15.889999999999999,Excellent,High,High,6.117647058823529,-3.5699999999999985
15327,23,Male,2.44,4.46,3.74,4.39,2.14,0.53,9,466,101,15,90.24,2,88,65.53,51.21,10.799999999999999,Poor,High,Low,36.0655737704918,-0.5133333333333319
15328,25,Male,6.66,8.5,2.6,1.38,5.65,5.9,12,229,7,17,60.63,2,35,43.43,60.22,15.530000000000001,Excellent,Low,Low,5.255255255255255,-0.29666666666666686
15329,27,Female,7.86,7.07,1.79,6.93,2.75,3.1,1,477,23,15,68.37,9,97,77.41,76.62,14.569999999999999,Good,Low,High,12.340966921119593,-8.66333333333333
15330,24,Male,1.1,3.24,7.67,5.29,3.14,5.17,4,348,1,7,83.43,4,42,68.12,17.62,21.270000000000003,Poor,Low,Moderate,38.18181818181818,-18.756666666666668
15331,22,Female,0.85,5.08,2.56,5.94,5.62,5.02,9,5,108,15,69.86,7,74,44.95,34.7,19.14,Poor,High,Moderate,87.05882352941177,-12.38
15332,23,Female,5.81,4.84,4.81,6.53,5.69,4.14,2,243,106,11,58.96,9,99,70.07,55.99,21.17,Poor,High,High,17.03958691910499,-16.95666666666667
15333,25,Male,6.08,9.16,9.93,6.49,2.06,3.86,9,482,53,19,75.54,10,82,77.58,56.63,22.34,Excellent,Medium,High,13.486842105263158,-12.253333333333334
15334,27,Female,4.23,9.28,3.83,0.06,2.76,5.83,6,257,108,19,89.51,1,32,53.77,54.62,12.48,Excellent,High,Low,7.565011820330969,8.68
15335,22,Male,0.84,3.24,3.56,5.38,3.19,0.04,4,335,18,3,74.94,6,73,51.99,29.65,12.169999999999998,Poor,Low,Moderate,86.90476190476191,-11.089999999999998
15336,17,Female,4.32,8.19,8.75,6.58,1.85,3.2,4,371,114,8,82.24,8,36,68.53,36.67,20.38,Excellent,High,High,8.333333333333332,-8.2
