house_id,monthly_units,house_type,city,family_members,rooms,ac_count,refrigerator,washing_machine,geyser,laptop_count,tv_count,work_from_home,solar_panel,electricity_bill
17436,721,Independent House,Tier_1,5,4,2,1,0,0,1,3,Yes,Yes,6614.37
17437,786,Villa,Tier_3,7,6,3,0,1,1,3,1,Yes,No,9659.62
17438,90,Villa,Tier_3,5,3,2,1,1,1,4,1,Yes,Yes,3143.26
17439,897,Villa,Tier_2,2,5,2,1,1,0,3,3,No,No,9889.74
17440,586,Villa,Tier_2,7,2,0,1,1,0,3,3,Yes,Yes,4429.37
17441,498,Apartment,Tier_3,3,1,1,0,1,0,3,2,Yes,Yes,3652.09
17442,201,Apartment,Tier_1,6,5,0,0,0,0,0,1,Yes,No,1253.52
17443,314,Independent House,Tier_1,3,5,2,1,0,1,0,1,Yes,No,5741.28
17444,410,Villa,Tier_2,1,1,3,1,1,0,0,1,No,Yes,5002.38
17445,622,Independent House,Tier_1,2,5,1,1,0,1,4,3,No,No,6568.18
17446,427,Independent House,Tier_1,2,3,2,0,0,0,2,1,No,No,5348.6
17447,491,Independent House,Tier_2,5,5,3,0,0,0,2,3,No,Yes,5479.27
17448,303,Independent House,Tier_2,5,1,3,1,1,1,0,2,Yes,Yes,5408.99
17449,232,Villa,Tier_1,2,4,3,1,0,1,3,3,Yes,No,5743.16
17450,291,Villa,Tier_2,3,2,1,0,0,1,0,1,Yes,Yes,1763.52
17451,171,Apartment,Tier_3,1,1,1,0,1,1,3,1,No,No,3794.71
17452,410,Villa,Tier_2,5,3,2,0,0,0,4,2,Yes,No,5271.7
17453,546,Villa,Tier_3,1,3,0,1,0,0,3,3,No,No,4714.66
17454,720,Independent House,Tier_3,2,4,0,1,0,1,3,1,No,No,6413.91
17455,788,Villa,Tier_3,3,3,1,1,0,1,2,1,Yes,Yes,6435.71
17456,633,Independent House,Tier_2,1,1,2,1,0,0,3,2,Yes,No,6975.88
17457,307,Villa,Tier_2,6,3,2,1,0,1,0,3,Yes,Yes,4526.9
17458,273,Apartment,Tier_2,4,4,2,1,1,0,1,1,Yes,Yes,3038.52
17459,609,Independent House,Tier_3,2,4,0,1,0,1,4,2,No,Yes,5206.9
17460,322,Villa,Tier_2,3,6,1,0,0,0,1,3,No,No,3141.48
17461,468,Villa,Tier_1,2,5,2,0,1,1,4,3,No,No,6596.5
17462,355,Independent House,Tier_1,2,5,0,0,0,0,0,1,No,No,3130.8
17463,529,Apartment,Tier_2,1,3,0,1,1,0,0,3,Yes,No,4754.91
17464,718,Apartment,Tier_3,1,3,0,0,0,0,1,3,No,No,5906.2
17465,666,Villa,Tier_2,4,6,2,0,0,1,2,1,Yes,No,7073.78
17466,653,Villa,Tier_1,5,3,1,1,1,0,4,3,Yes,No,7559.01
17467,557,Villa,Tier_3,4,3,3,1,0,0,2,2,No,No,8357.13
17468,559,Independent House,Tier_2,6,5,2,0,0,1,0,1,Yes,No,6315.75
17469,367,Independent House,Tier_2,3,1,3,1,1,1,3,3,No,Yes,7212.34
17470,777,Independent House,Tier_3,7,6,0,1,1,0,4,1,Yes,Yes,5639.43
17471,769,Villa,Tier_3,3,1,0,1,1,1,4,1,No,Yes,6098.92
17472,757,Apartment,Tier_1,2,1,1,0,0,1,0,3,Yes,No,7155.45
17473,774,Independent House,Tier_2,1,6,0,0,0,0,2,3,Yes,Yes,5238.04
17474,619,Apartment,Tier_1,2,5,0,1,1,0,3,2,No,No,6006.1
17475,409,Villa,Tier_1,5,1,0,0,0,1,1,1,Yes,Yes,2471.24
17476,549,Independent House,Tier_3,2,6,1,0,1,1,3,2,Yes,Yes,5672.82
17477,838,Independent House,Tier_2,6,1,0,0,0,0,2,2,Yes,Yes,5468.51
17478,613,Independent House,Tier_1,3,5,2,1,0,0,0,3,No,No,7114.74
17479,546,Villa,Tier_1,6,2,0,0,1,1,3,1,Yes,Yes,3888.66
17480,499,Villa,Tier_3,3,3,0,0,1,1,1,3,No,Yes,4338.44
17481,687,Villa,Tier_2,6,3,0,0,0,0,2,1,No,Yes,4147.23
17482,201,Apartment,Tier_2,4,2,0,0,0,0,3,1,Yes,No,1758.61
17483,841,Apartment,Tier_1,7,4,2,1,1,0,3,1,No,No,8805.36
17484,387,Independent House,Tier_3,6,1,2,1,0,1,3,2,No,No,6439.66
17485,413,Independent House,Tier_2,2,2,2,1,1,1,0,2,Yes,No,6441.1
17486,499,Villa,Tier_2,1,1,3,0,0,1,3,1,Yes,No,7279.27
17487,405,Villa,Tier_1,5,2,2,0,0,0,0,3,No,No,5907.75
17488,728,Villa,Tier_2,5,6,2,0,0,1,1,1,No,Yes,6299.58
17489,868,Independent House,Tier_2,6,6,1,0,0,1,0,3,Yes,Yes,6867.68
17490,652,Villa,Tier_2,1,3,3,0,1,0,1,2,Yes,Yes,7087.94
17491,329,Apartment,Tier_2,5,1,2,0,0,0,4,1,Yes,Yes,3220.35
17492,174,Apartment,Tier_1,6,6,1,1,1,0,4,1,Yes,Yes,2850.11
17493,375,Independent House,Tier_2,6,6,2,1,1,0,1,2,No,No,6331.54
17494,263,Independent House,Tier_2,1,5,1,0,0,0,0,2,Yes,No,2901.69
17495,339,Apartment,Tier_3,1,3,3,1,1,0,0,1,No,No,6439.87
17496,878,Villa,Tier_1,4,3,0,0,0,0,2,1,Yes,Yes,5473.1
17497,746,Independent House,Tier_2,6,3,2,0,1,0,4,1,Yes,No,8587.05
17498,265,Independent House,Tier_3,2,1,1,0,1,1,0,2,No,No,4206.63
17499,488,Independent House,Tier_1,3,4,0,1,0,1,2,1,Yes,Yes,3590.37
17500,148,Apartment,Tier_2,3,2,2,0,1,1,4,2,Yes,Yes,3025.66
17501,852,Independent House,Tier_3,6,2,1,0,0,1,0,2,No,No,7595.75
17502,706,Apartment,Tier_1,2,6,0,1,0,1,1,2,No,No,6620.55
17503,87,Apartment,Tier_2,5,5,1,0,0,1,3,3,Yes,Yes,1434.98
17504,344,Villa,Tier_3,7,4,2,1,1,0,3,1,No,No,5962.63
17505,862,Villa,Tier_1,1,3,0,1,0,1,4,3,No,No,8358.22
17506,563,Villa,Tier_3,3,2,0,1,1,0,2,2,Yes,Yes,4230.79
17507,840,Independent House,Tier_3,4,1,0,0,0,1,4,2,No,No,7644.88
17508,696,Apartment,Tier_2,5,3,3,1,1,1,2,3,No,Yes,7881.25
17509,854,Independent House,Tier_3,4,3,2,0,1,0,1,2,Yes,Yes,7070.93
17510,815,Apartment,Tier_2,3,6,0,1,0,0,3,2,Yes,Yes,5186.43
17511,450,Independent House,Tier_2,2,4,1,1,1,0,0,2,Yes,Yes,3658.9
17512,862,Apartment,Tier_3,2,6,3,0,1,0,2,2,Yes,Yes,9082.87
17513,756,Villa,Tier_3,4,4,2,0,0,1,0,2,Yes,Yes,5939.93
17514,162,Villa,Tier_3,6,6,0,1,0,0,2,3,No,Yes,775.98
17515,886,Independent House,Tier_3,5,2,2,0,0,0,0,1,Yes,No,7400.21
17516,725,Apartment,Tier_1,3,2,2,1,0,0,3,1,No,Yes,6458.48
17517,290,Villa,Tier_2,1,3,0,0,1,0,4,3,No,No,3959.03
17518,392,Apartment,Tier_3,2,5,0,0,1,0,3,3,No,Yes,3177.18
17519,683,Independent House,Tier_1,4,3,0,0,1,0,2,2,Yes,Yes,4479.69
17520,416,Villa,Tier_3,7,1,1,1,1,1,3,2,Yes,Yes,4761.46
17521,569,Independent House,Tier_1,3,5,3,0,1,1,4,1,No,No,9142.1
17522,482,Independent House,Tier_2,5,2,3,0,1,0,4,3,Yes,No,7392.36
17523,718,Apartment,Tier_3,6,5,3,1,0,1,0,3,Yes,No,8820.33
17524,270,Independent House,Tier_1,1,5,3,1,1,1,1,1,No,Yes,4557.98
17525,750,Independent House,Tier_1,1,2,0,0,0,0,1,3,Yes,No,5058.93
17526,414,Apartment,Tier_2,6,1,1,1,0,0,2,1,Yes,Yes,3271.82
17527,601,Apartment,Tier_3,2,1,3,0,0,0,2,1,No,No,8019.65
17528,698,Independent House,Tier_3,1,6,3,1,1,1,1,3,Yes,No,9529.42
17529,166,Villa,Tier_2,3,4,0,1,0,0,2,2,No,No,2346.19
17530,658,Villa,Tier_2,2,6,2,0,0,1,4,2,Yes,No,8166.0
17531,141,Apartment,Tier_2,2,4,2,1,1,1,1,1,Yes,Yes,2800.45
17532,466,Independent House,Tier_1,2,1,3,1,0,1,0,2,No,Yes,6763.37
17533,225,Villa,Tier_1,6,1,0,0,0,1,3,2,Yes,Yes,2065.12
17534,232,Apartment,Tier_2,7,4,0,0,0,1,0,3,No,No,3006.03
17535,698,Apartment,Tier_3,3,6,0,0,0,0,4,3,No,Yes,5067.91
17536,739,Apartment,Tier_1,4,4,2,1,0,0,4,2,Yes,Yes,7564.89
17537,777,Independent House,Tier_2,1,6,2,0,0,0,3,3,No,Yes,6824.83
17538,428,Apartment,Tier_1,1,1,2,1,1,1,0,1,Yes,No,6240.73
17539,257,Villa,Tier_1,4,2,0,0,0,0,4,3,Yes,Yes,2374.82
17540,566,Independent House,Tier_2,2,1,0,1,1,0,3,1,No,Yes,4927.35
17541,857,Villa,Tier_3,5,6,2,0,1,0,0,2,No,Yes,7412.58
17542,740,Villa,Tier_3,3,2,3,0,1,0,4,2,No,Yes,8410.38
17543,326,Villa,Tier_1,2,2,1,0,1,1,1,3,Yes,No,5179.66
17544,333,Independent House,Tier_3,2,2,0,0,0,1,3,3,No,No,3993.54
17545,579,Villa,Tier_3,2,4,0,0,0,1,1,3,Yes,Yes,4842.83
17546,620,Apartment,Tier_2,1,3,1,0,0,0,3,1,Yes,No,5263.73
17547,431,Apartment,Tier_2,6,1,3,0,0,0,4,2,Yes,Yes,5209.22
17548,591,Villa,Tier_2,6,5,2,1,1,0,4,3,No,No,7391.58
17549,857,Apartment,Tier_3,7,5,0,0,1,0,1,3,No,Yes,5617.93
17550,92,Independent House,Tier_3,6,1,1,1,0,0,3,3,No,No,3229.96
17551,638,Independent House,Tier_2,1,2,3,0,1,0,2,1,No,No,8300.07
17552,230,Apartment,Tier_3,6,4,1,1,0,0,0,3,Yes,Yes,2518.47
17553,129,Apartment,Tier_2,5,6,2,1,0,0,0,1,Yes,No,3202.9
17554,294,Independent House,Tier_1,3,4,1,0,1,1,0,1,No,Yes,2890.0
17555,723,Villa,Tier_1,7,2,3,1,1,0,0,3,No,No,9145.23
17556,451,Independent House,Tier_3,2,1,2,0,1,1,4,1,Yes,Yes,5048.47
17557,192,Villa,Tier_3,7,5,1,0,1,1,3,2,Yes,No,4147.47
17558,331,Apartment,Tier_3,6,4,0,0,0,1,1,1,No,Yes,2013.04
17559,420,Apartment,Tier_3,7,2,2,1,0,1,1,2,Yes,No,5139.18
17560,132,Villa,Tier_1,7,4,2,1,1,0,4,2,Yes,Yes,3067.62
17561,209,Villa,Tier_2,1,2,1,1,0,1,4,1,No,Yes,2766.86
17562,272,Independent House,Tier_1,4,4,0,0,1,0,0,1,No,No,3283.75
17563,670,Villa,Tier_2,1,5,3,1,0,0,2,2,Yes,Yes,6611.47
17564,136,Apartment,Tier_3,2,4,1,0,0,0,0,1,Yes,Yes,269.47
17565,176,Apartment,Tier_2,2,1,1,1,1,1,4,3,No,No,4527.87
17566,277,Apartment,Tier_2,1,3,1,0,1,1,1,1,Yes,No,4231.44
17567,726,Villa,Tier_2,4,2,0,0,0,1,3,3,No,Yes,5845.3
17568,226,Villa,Tier_2,4,3,0,1,1,1,0,1,Yes,Yes,2111.23
17569,763,Apartment,Tier_1,7,5,1,0,1,1,2,1,No,No,7553.56
17570,654,Villa,Tier_3,2,5,2,1,0,0,0,1,Yes,Yes,5270.04
17571,656,Independent House,Tier_3,7,3,2,1,0,0,2,2,Yes,Yes,6420.7
17572,374,Independent House,Tier_2,1,5,3,0,0,0,0,2,No,No,6156.51
17573,802,Villa,Tier_3,3,5,2,1,0,0,2,1,Yes,No,8260.7
17574,700,Villa,Tier_1,3,6,2,0,0,1,1,3,No,No,8203.45
17575,873,Apartment,Tier_2,2,2,1,1,0,1,3,2,No,No,7824.09
17576,763,Villa,Tier_3,4,2,1,0,0,0,1,3,Yes,No,7124.48
17577,91,Apartment,Tier_3,3,2,0,1,0,0,0,2,No,Yes,414.6
17578,412,Independent House,Tier_2,1,1,2,1,1,0,3,2,Yes,No,5859.97
17579,299,Villa,Tier_1,7,6,1,1,0,1,2,2,Yes,Yes,3022.55
17580,477,Independent House,Tier_2,5,1,3,1,0,0,1,2,Yes,Yes,5974.85
17581,421,Villa,Tier_2,5,1,2,1,0,1,3,3,Yes,Yes,5236.44
17582,877,Villa,Tier_3,4,6,2,1,0,0,0,3,No,Yes,8530.47
17583,591,Apartment,Tier_3,6,1,1,1,1,0,3,1,No,Yes,4822.83
17584,251,Apartment,Tier_2,5,3,3,1,0,1,4,2,Yes,Yes,4461.98
17585,547,Villa,Tier_2,1,6,1,0,0,1,2,2,Yes,No,6695.57
17586,827,Villa,Tier_3,6,6,3,1,0,0,2,1,Yes,No,9451.0
17587,245,Apartment,Tier_2,2,2,3,1,1,0,3,2,No,Yes,4686.43
17588,778,Independent House,Tier_1,2,5,1,1,1,1,1,1,Yes,Yes,6905.64
17589,249,Villa,Tier_2,1,4,2,1,0,1,3,1,Yes,No,5174.06
17590,643,Apartment,Tier_1,2,1,0,0,0,0,3,3,No,No,5323.0
17591,591,Villa,Tier_2,1,5,2,1,0,1,0,2,Yes,No,7751.06
17592,268,Apartment,Tier_2,1,2,1,0,0,0,3,3,No,Yes,2940.02
17593,199,Independent House,Tier_2,5,3,3,0,0,0,2,1,Yes,Yes,3154.58
17594,184,Villa,Tier_3,6,6,3,0,1,1,0,1,Yes,No,5661.3
17595,753,Villa,Tier_3,5,5,2,0,1,0,3,3,No,No,8952.5
17596,886,Independent House,Tier_3,4,4,0,0,1,1,3,2,No,No,8014.42
17597,120,Villa,Tier_3,5,5,1,0,1,0,2,3,No,No,2922.25
17598,756,Villa,Tier_3,2,6,3,0,0,1,0,3,Yes,Yes,8037.17
17599,400,Villa,Tier_3,6,2,1,1,0,1,4,2,Yes,No,5753.84
17600,414,Apartment,Tier_2,5,5,2,1,0,1,3,3,No,No,6197.96
17601,239,Apartment,Tier_1,1,6,3,1,0,1,4,3,No,No,7214.7
17602,343,Villa,Tier_3,5,3,3,0,1,1,2,1,No,Yes,5048.19
17603,609,Independent House,Tier_3,2,2,3,1,0,0,1,1,Yes,No,7278.05
17604,764,Independent House,Tier_2,4,1,1,1,1,0,1,3,Yes,No,7900.4
17605,556,Villa,Tier_3,6,2,0,1,1,0,3,2,No,No,5609.78
17606,431,Apartment,Tier_2,3,5,3,0,1,0,3,3,No,No,7386.51
17607,624,Apartment,Tier_3,6,6,1,1,0,1,2,3,Yes,No,6576.83
17608,852,Villa,Tier_1,1,4,2,1,0,0,0,1,No,Yes,7071.82
17609,289,Apartment,Tier_3,2,2,1,0,0,0,3,3,No,No,4058.78
17610,575,Apartment,Tier_3,2,2,2,1,0,1,1,2,No,Yes,5531.85
17611,461,Independent House,Tier_2,7,2,1,0,1,1,2,2,No,Yes,4122.92
17612,755,Villa,Tier_3,3,2,1,0,0,1,0,1,Yes,Yes,6185.04
17613,560,Apartment,Tier_2,4,5,2,0,0,0,2,1,Yes,No,6582.65
17614,84,Apartment,Tier_1,1,1,3,1,1,0,3,2,Yes,No,5179.38
17615,113,Apartment,Tier_3,4,4,0,1,1,0,1,2,No,No,3023.82
17616,871,Villa,Tier_2,3,2,2,1,1,0,2,2,No,No,8699.35
17617,224,Villa,Tier_1,1,6,0,0,0,0,1,3,Yes,No,2145.09
17618,430,Apartment,Tier_1,5,4,2,0,1,0,3,3,No,No,6611.91
17619,662,Independent House,Tier_2,4,5,1,1,1,1,2,2,Yes,Yes,6492.68
17620,544,Independent House,Tier_2,5,1,3,1,1,0,0,1,No,No,7970.74
17621,427,Villa,Tier_3,1,2,3,1,1,0,3,3,Yes,Yes,5943.53
17622,821,Independent House,Tier_1,3,1,0,0,0,0,1,1,No,Yes,5099.67
17623,204,Apartment,Tier_1,5,2,2,0,0,0,3,3,No,No,3864.15
17624,869,Villa,Tier_2,5,2,2,0,0,1,0,2,No,No,9403.3
17625,350,Villa,Tier_1,2,6,2,1,0,1,4,3,Yes,No,6182.17
17626,436,Independent House,Tier_2,1,3,2,0,1,1,4,1,No,Yes,4580.52
17627,606,Villa,Tier_3,6,6,0,0,0,0,3,1,No,Yes,4919.47
17628,833,Independent House,Tier_2,3,4,0,1,1,1,2,2,Yes,No,7528.38
17629,577,Independent House,Tier_3,2,1,0,1,0,0,4,3,No,Yes,4376.98
17630,232,Apartment,Tier_2,4,4,0,1,0,0,3,2,Yes,No,2162.06
17631,132,Independent House,Tier_3,3,4,2,0,1,0,3,3,No,Yes,3313.7
17632,228,Independent House,Tier_1,7,4,0,1,1,0,0,1,Yes,No,3134.53
17633,582,Villa,Tier_2,2,1,0,1,1,1,0,3,Yes,No,6621.97
17634,529,Apartment,Tier_2,7,2,1,0,1,1,3,1,Yes,Yes,5530.16
17635,298,Apartment,Tier_2,4,2,1,0,1,0,0,1,Yes,Yes,2639.75
17636,704,Independent House,Tier_3,7,2,0,1,1,0,0,2,No,No,6201.43
17637,879,Villa,Tier_2,3,2,1,1,1,0,2,2,Yes,Yes,7217.08
17638,356,Villa,Tier_2,2,2,1,0,1,1,2,2,Yes,Yes,2911.08
17639,531,Villa,Tier_1,3,6,1,1,0,1,3,3,Yes,Yes,5219.05
17640,507,Apartment,Tier_2,5,2,1,0,0,0,1,1,No,No,4667.72
17641,162,Apartment,Tier_2,2,5,3,1,1,1,2,2,Yes,No,6375.48
17642,297,Independent House,Tier_2,5,5,2,0,0,0,0,2,Yes,Yes,2845.48
17643,817,Independent House,Tier_2,2,6,1,0,0,0,2,2,Yes,Yes,6834.07
17644,861,Villa,Tier_1,5,6,2,1,1,1,2,2,No,Yes,8427.19
17645,606,Independent House,Tier_2,7,2,2,0,0,1,1,2,Yes,No,6961.9
17646,483,Villa,Tier_2,1,6,1,1,1,1,1,1,Yes,No,5122.81
17647,369,Apartment,Tier_1,5,6,2,0,0,1,2,2,Yes,No,5763.49
17648,499,Independent House,Tier_3,1,1,3,1,0,1,0,3,No,Yes,6662.64
17649,418,Villa,Tier_3,6,4,2,1,1,0,4,3,Yes,No,6636.54
17650,856,Apartment,Tier_1,3,4,2,1,1,0,1,2,No,Yes,7905.76
17651,790,Villa,Tier_1,7,1,2,0,0,0,3,1,No,Yes,7078.89
17652,749,Independent House,Tier_3,4,5,1,0,1,0,2,2,No,No,7589.69
17653,498,Villa,Tier_2,4,4,1,1,0,0,0,1,No,No,4568.86
17654,286,Apartment,Tier_3,4,5,3,1,1,1,3,3,No,No,7324.98
17655,765,Independent House,Tier_2,1,3,2,1,0,0,2,1,No,Yes,6319.55
17656,775,Apartment,Tier_1,4,4,1,0,1,0,0,3,No,No,8227.61
17657,344,Independent House,Tier_1,4,3,0,1,0,0,1,3,Yes,Yes,2097.45
17658,837,Villa,Tier_1,5,6,0,0,1,1,3,1,No,Yes,5771.39
17659,115,Apartment,Tier_3,6,3,1,1,1,0,0,3,Yes,No,2755.57
17660,452,Apartment,Tier_1,4,3,0,0,0,0,0,2,Yes,No,4095.94
17661,567,Villa,Tier_3,1,3,3,1,1,0,0,2,Yes,No,8095.04
17662,338,Apartment,Tier_2,5,2,1,1,0,1,2,1,Yes,No,4023.06
17663,610,Apartment,Tier_2,1,2,2,1,1,1,3,3,No,No,8173.52
17664,102,Apartment,Tier_2,2,6,3,1,1,0,2,3,No,Yes,3907.61
17665,183,Apartment,Tier_1,4,1,1,1,0,1,3,2,Yes,Yes,2732.22
17666,320,Villa,Tier_2,1,4,3,0,0,1,4,3,No,No,6887.52
17667,795,Apartment,Tier_1,1,1,2,0,1,1,2,2,No,Yes,8729.58
17668,332,Apartment,Tier_3,5,3,0,1,1,1,3,3,Yes,Yes,4276.88
17669,221,Apartment,Tier_1,2,1,2,0,0,0,1,3,No,No,4075.64
17670,893,Independent House,Tier_2,2,2,2,1,1,0,0,2,Yes,Yes,7744.87
17671,734,Independent House,Tier_1,4,5,0,0,0,0,2,3,Yes,No,5912.49
17672,530,Villa,Tier_1,7,6,3,0,0,1,4,2,Yes,No,7601.04
17673,862,Villa,Tier_3,6,5,1,0,0,1,3,2,Yes,No,8304.98
17674,386,Villa,Tier_1,3,6,1,1,1,1,0,1,Yes,No,5074.4
17675,579,Apartment,Tier_2,3,5,3,0,1,1,4,2,No,Yes,6930.75
17676,701,Independent House,Tier_1,5,5,1,1,0,1,1,2,No,Yes,5707.18
17677,87,Independent House,Tier_1,7,5,1,1,1,0,2,2,Yes,Yes,1678.12
17678,148,Villa,Tier_2,4,4,2,0,0,0,0,1,No,No,4120.41
17679,781,Independent House,Tier_1,5,3,2,0,1,0,3,1,No,Yes,7236.75
17680,770,Villa,Tier_3,6,2,3,1,1,1,4,1,Yes,Yes,8867.59
17681,654,Apartment,Tier_2,4,5,0,0,1,1,1,3,No,Yes,5107.47
17682,147,Independent House,Tier_2,2,4,0,1,0,0,1,2,Yes,No,682.84
17683,797,Apartment,Tier_1,3,2,2,0,1,0,4,2,Yes,No,9046.62
17684,487,Apartment,Tier_3,1,5,0,0,0,0,3,1,No,Yes,2137.94
17685,597,Independent House,Tier_3,3,6,1,1,1,1,1,3,No,Yes,5916.24
17686,198,Villa,Tier_2,4,6,2,1,0,0,2,3,No,No,3254.45
17687,110,Independent House,Tier_2,7,3,0,0,1,0,2,2,Yes,Yes,649.7
17688,597,Apartment,Tier_1,6,1,0,1,1,1,0,2,Yes,No,5903.14
17689,562,Villa,Tier_2,3,6,1,0,1,1,4,3,Yes,Yes,5710.62
17690,286,Apartment,Tier_3,1,6,2,1,0,0,0,3,Yes,Yes,3016.37
17691,748,Villa,Tier_1,2,6,0,0,0,1,2,1,Yes,Yes,4945.69
17692,658,Independent House,Tier_1,2,6,0,1,0,1,2,2,Yes,Yes,4961.06
17693,466,Apartment,Tier_3,4,3,0,1,0,0,1,1,No,Yes,3743.85
17694,491,Villa,Tier_3,3,3,3,1,0,0,0,1,Yes,No,6150.34
17695,449,Villa,Tier_2,4,5,1,0,0,0,2,3,Yes,Yes,3434.19
17696,432,Independent House,Tier_3,3,6,3,1,1,1,0,3,No,No,7503.94
17697,415,Villa,Tier_1,7,1,0,1,0,1,4,1,No,No,4575.65
17698,368,Villa,Tier_1,5,1,2,0,1,0,1,1,No,No,5432.59
17699,219,Apartment,Tier_3,4,2,1,0,0,1,4,2,Yes,Yes,2300.35
17700,379,Independent House,Tier_2,3,4,2,1,0,0,1,3,No,Yes,4233.91
17701,92,Independent House,Tier_1,5,6,1,0,0,0,1,2,Yes,No,2236.56
17702,743,Apartment,Tier_2,7,2,3,0,1,0,0,2,No,No,8361.63
17703,507,Apartment,Tier_3,4,5,3,1,1,1,1,2,Yes,No,8554.63
17704,479,Apartment,Tier_2,7,1,0,0,1,0,3,3,No,No,4859.31
17705,188,Villa,Tier_1,2,3,3,0,0,1,3,2,Yes,No,5588.32
17706,564,Independent House,Tier_3,6,3,3,0,0,1,2,3,No,Yes,6799.01
17707,435,Independent House,Tier_1,5,4,2,1,0,0,4,1,Yes,No,5837.05
17708,228,Independent House,Tier_1,7,6,0,0,0,1,0,2,Yes,No,2408.43
17709,795,Villa,Tier_3,4,5,2,0,0,0,2,2,Yes,Yes,6673.26
17710,386,Independent House,Tier_2,1,5,3,1,0,1,2,3,No,Yes,6366.0
17711,612,Independent House,Tier_3,6,2,3,1,0,1,0,2,Yes,No,8490.02
17712,139,Independent House,Tier_1,2,6,0,0,0,1,0,3,Yes,No,2087.36
17713,514,Independent House,Tier_1,6,1,0,1,1,0,0,3,Yes,No,5237.09
17714,100,Apartment,Tier_1,6,6,2,0,1,1,1,1,Yes,Yes,3044.69
17715,461,Villa,Tier_3,5,1,3,1,0,0,4,2,Yes,No,7303.98
17716,324,Independent House,Tier_3,3,4,1,0,1,0,0,3,Yes,Yes,2956.42
17717,152,Independent House,Tier_3,1,3,2,0,0,0,4,3,No,Yes,3024.18
17718,528,Independent House,Tier_3,3,6,1,1,0,0,1,3,No,Yes,3970.99
17719,155,Independent House,Tier_2,6,2,2,1,1,1,2,3,No,No,5191.57
17720,777,Independent House,Tier_1,1,4,3,1,1,1,2,2,No,No,9738.47
17721,669,Apartment,Tier_2,4,1,3,0,0,1,4,3,Yes,No,9099.48
17722,469,Apartment,Tier_1,7,6,2,0,0,1,3,3,Yes,No,6206.98
17723,656,Villa,Tier_1,4,2,2,1,1,1,1,1,Yes,Yes,7381.97
17724,421,Villa,Tier_2,3,5,1,1,1,1,4,2,No,Yes,4076.33
17725,369,Independent House,Tier_3,6,3,3,1,0,1,4,1,Yes,No,7328.31
17726,647,Independent House,Tier_1,3,1,0,0,0,1,4,3,No,Yes,4493.12
17727,410,Apartment,Tier_3,3,1,1,0,0,1,4,1,Yes,No,4693.09
17728,338,Villa,Tier_2,5,4,0,0,0,1,4,3,No,Yes,2904.42
17729,505,Independent House,Tier_1,6,3,0,0,1,1,3,1,No,No,5371.14
17730,781,Independent House,Tier_3,2,1,2,0,0,1,1,2,No,No,7879.85
17731,85,Independent House,Tier_2,3,1,2,1,0,1,3,1,No,No,4198.79
17732,85,Villa,Tier_1,4,1,0,1,0,1,1,2,Yes,Yes,443.44
17733,270,Apartment,Tier_2,7,4,1,0,0,0,3,3,No,No,3690.82
17734,227,Apartment,Tier_3,6,1,2,1,0,1,3,3,No,Yes,3941.74
17735,484,Independent House,Tier_1,6,4,3,1,0,0,2,3,Yes,Yes,5723.4
17736,337,Independent House,Tier_1,6,5,0,1,1,1,1,3,Yes,Yes,3600.94
17737,809,Independent House,Tier_1,7,5,2,1,0,1,1,3,No,No,9276.59
17738,558,Independent House,Tier_2,4,5,1,0,0,1,3,3,No,No,6901.95
17739,169,Independent House,Tier_2,3,5,2,1,0,0,1,3,No,No,3915.48
17740,89,Villa,Tier_2,6,2,0,0,1,1,3,1,No,Yes,1589.18
17741,166,Apartment,Tier_2,6,2,0,1,1,0,2,2,Yes,Yes,1516.06
17742,841,Villa,Tier_3,7,5,2,1,1,1,4,1,No,No,9975.19
17743,230,Villa,Tier_2,3,6,3,1,1,0,1,2,Yes,Yes,4142.38
17744,704,Independent House,Tier_2,7,5,3,1,1,0,1,1,No,No,8685.04
17745,109,Villa,Tier_2,4,3,1,0,1,0,0,3,No,Yes,1238.43
17746,207,Apartment,Tier_3,5,1,3,1,0,1,1,3,No,Yes,4687.39
17747,157,Independent House,Tier_3,6,6,1,1,1,1,3,3,Yes,No,3789.11
17748,500,Apartment,Tier_1,1,3,3,1,1,0,3,3,Yes,Yes,6855.48
17749,134,Villa,Tier_2,4,3,3,0,1,0,4,3,No,Yes,4339.71
17750,559,Independent House,Tier_1,1,3,0,0,1,1,3,1,No,No,6108.59
17751,384,Apartment,Tier_1,3,3,2,0,0,1,0,1,Yes,No,4758.94
17752,625,Apartment,Tier_3,2,6,0,1,1,0,1,2,Yes,No,5620.62
17753,184,Independent House,Tier_3,3,3,1,0,1,1,1,2,Yes,Yes,1725.41
17754,251,Apartment,Tier_1,7,3,3,1,1,0,4,2,Yes,No,6315.5
17755,578,Independent House,Tier_1,3,5,2,0,1,0,1,1,No,Yes,5778.97
17756,101,Independent House,Tier_2,3,3,1,1,0,1,1,1,No,Yes,1926.83
17757,366,Villa,Tier_3,6,6,0,1,0,0,4,3,Yes,No,3878.58
17758,470,Apartment,Tier_3,4,2,3,0,1,1,0,2,Yes,No,7158.89
17759,696,Independent House,Tier_1,4,6,3,0,0,1,3,3,No,Yes,8154.05
17760,228,Villa,Tier_3,2,1,2,0,1,0,1,1,No,No,4383.51
17761,351,Villa,Tier_1,7,6,1,1,0,0,1,1,Yes,No,3778.8
